-4500,-4400,0
-4100,-3000,0
-1800,-2400,0
-2500,-3400,0
-2000,-1400,0
4500,-4400,1
4100,-3000,1
1800,-2400,1
2500,-3400,1
2000,-1400,1
-4500,4400,2
-4100,3000,2
-1800,2400,2
-2500,3400,2
-2000,1400,2
4500,4400,3
4100,3000,3
1800,2400,3
2500,3400,3
2000,1400,3
-4632,884,0
-1844,1727,0
-553,4495,2
-4857,3348,0
-624,2025,2
-4130,2203,0
-4540,2184,0
163,4396,2
396,108,2
-2994,2847,2
-242,1636,2
-2475,4031,2
-3206,713,2
-4716,687,2
-3090,324,2
-4479,3964,2
-4759,312,2
-164,-449,2
-2728,1721,2
-4605,1199,2
54,-170,2
-2620,3590,2
-1868,4419,2
-4799,2573,2
160,1235,2
-2313,-51,2
-660,1838,2
-1747,669,2
-254,-477,2
-281,1075,2
46,213,2
-2098,-136,2
-3624,4908,2
-644,-186,2
-1223,4694,2
-61,-133,2
-4401,3694,2
-694,4854,2
-4271,696,2
-3895,101,2
-953,3405,2
-3033,3728,2
-2205,-87,2
-4312,890,2
-3802,1725,2
-763,4179,2
-2825,-379,2
-4421,3397,2
-2245,1785,2
-718,3869,2
-4169,796,2
-237,4097,2
-3221,4157,2
-3369,1477,2
-668,4949,2
-2143,2851,2
7,2491,2
-103,3565,2
-4974,780,2
-130,2510,2
-2831,1533,2
-1120,526,2
174,2737,2
-4099,3274,2
-4015,2795,2
-4804,2679,2
-2648,-405,2
-2507,92,2
-203,3121,2
-3254,4213,2
-2403,1189,2
-1914,2719,2
-3866,4784,2
-478,4510,2
-90,4019,2
-369,365,2
-1160,4127,2
-2050,1767,2
-1553,4020,2
-2265,4679,2
-365,2261,2
-2120,2217,2
-976,3882,2
-581,4993,2
-1716,1578,2
-3294,3295,2
-3654,2805,2
-2060,577,2
-2394,1175,2
-4579,715,2
-451,1399,2
-3036,4682,2
-503,3385,2
-194,3573,2
-1472,3695,2
-1049,3757,2
-3315,2994,2
-2069,2091,2
-1923,3417,2
-2836,4671,2
-4706,3506,2
-2786,259,2
-2664,2860,2
-1484,-122,2
153,2942,2
-2066,-256,2
-1080,2571,2
-2474,3991,2
-2964,300,2
-247,2089,2
-2521,1743,2
68,-387,2
-3178,2877,2
-4512,676,2
-1215,-215,2
-3556,4373,2
-1696,1674,2
-3923,2982,2
-629,2707,2
-2782,4426,2
91,1201,2
-3122,4057,2
-3584,2724,2
-2561,4210,2
-2652,1964,2
-4819,3634,2
-4302,3310,2
-2708,1638,2
-4771,2388,2
