-4500,-4400,0
-4100,-3000,0
-1800,-2400,0
-2500,-3400,0
-2000,-1400,0
4500,-4400,1
4100,-3000,1
1800,-2400,1
2500,-3400,1
2000,-1400,1
-4500,4400,2
-4100,3000,2
-1800,2400,2
-2500,3400,2
-2000,1400,2
4500,4400,3
4100,3000,3
1800,2400,3
2500,3400,3
2000,1400,3
-3849,826,2
-1720,-421,0
-3617,2680,2
-244,-494,0
-4130,939,2
-1687,3133,2
-1450,3794,2
-2391,280,2
-1218,1600,2
-2374,67,2
-2071,130,2
341,4492,2
-2849,1969,2
-1513,2744,2
-1529,194,2
-2508,614,2
-2738,2770,2
-2945,4522,2
-4707,1111,2
-3095,3276,2
260,3121,2
-4375,1423,2
-2347,2215,2
-4117,1299,2
-1435,2290,2
-1233,448,2
47,1220,2
-328,4984,2
-3870,723,2
-2975,1929,2
-567,2594,2
-4019,2987,2
-744,4603,2
-2100,3318,2
-4940,1303,2
-3530,2393,2
35,3757,2
-204,4781,2
-2163,962,2
-4693,3113,2
-1682,2089,2
457,2650,2
-1947,-417,2
-1177,329,2
-1402,329,2
-318,4599,2
-4738,4165,2
245,3347,2
-1560,3122,2
312,-387,2
-3387,4446,2
-3492,4495,2
-2637,1635,2
-1745,1266,2
-3275,1820,2
-3660,357,2
-2169,1229,2
-2922,3698,2
-884,2067,2
-1883,2789,2
132,1390,2
-1376,1963,2
-2992,3869,2
-20,4023,2
-2710,219,2
-4662,855,2
-3387,3475,2
-404,2977,2
-2413,1533,2
-3897,3815,2
-276,4480,2
-4017,-421,2
398,2194,2
-2226,1924,2
-1832,3021,2
-1354,1070,2
-3994,2680,2
-2681,1439,2
-391,4670,2
-1712,228,2
-3287,1956,2
-1889,481,2
-684,1765,2
-1889,3213,2
-103,2460,2
-2590,1495,2
-3892,4455,2
405,3709,2
-1750,3679,2
-1049,4007,2
-922,4130,2
-721,3132,2
-4571,1424,2
243,1614,2
-4242,2918,2
-314,4801,2
-12,89,2
-2569,4486,2
-2503,3779,2
-4458,4119,2
-861,4068,2
-2514,2521,2
357,3320,2
-257,4071,2
-2156,439,2
-2184,1634,2
-3161,76,2
-4271,4461,2
-4382,3167,2
-4607,2798,2
-2827,1758,2
-2151,3192,2
-3097,2409,2
-2568,44,2
-3054,2393,2
-3760,1797,2
-4265,1782,2
-3330,4359,2
-4360,2424,2
-4358,4530,2
-1378,774,2
258,560,2
-727,-131,2
-1897,760,2
-3905,3134,2
-1191,1346,2
-3529,2587,2
443,-34,2
-1770,383,2
