-4500,-4400,0
-4100,-3000,0
-1800,-2400,0
-2500,-3400,0
-2000,-1400,0
4500,-4400,1
4100,-3000,1
1800,-2400,1
2500,-3400,1
2000,-1400,1
-4500,4400,2
-4100,3000,2
-1800,2400,2
-2500,3400,2
-2000,1400,2
4500,4400,3
4100,3000,3
1800,2400,3
2500,3400,3
2000,1400,3
305,2543,3
-2471,2901,2
-271,2408,2
-4138,2228,2
-1499,1678,2
397,341,2
-4653,4226,2
-3156,1677,2
-2014,2568,2
-992,1516,2
-2514,3602,2
-1847,3498,2
-4778,4607,2
-364,1908,2
-2117,3941,2
-1337,-96,2
-3227,1963,2
-3476,-104,2
-3063,2261,2
-4463,3586,2
280,4155,2
-4055,-468,2
-3617,1034,2
-333,3210,2
-1813,2826,2
-3371,-473,2
-1019,4858,2
-4682,-279,2
-3006,2876,2
412,2403,2
-2852,854,2
-2221,4047,2
-4299,-120,2
-2245,361,2
-1702,3589,2
-2216,2176,2
-1004,-370,2
-737,4280,2
-3532,4480,2
-3568,2986,2
-3962,1884,2
122,3790,2
-538,4992,2
-1802,2034,2
-2722,1459,2
-3287,1240,2
496,4128,2
-2435,899,2
-3923,1674,2
-3790,-489,2
197,3982,2
-3777,1955,2
-2907,2641,2
-1349,4516,2
-1068,3167,2
-1220,4527,2
-4363,2560,2
-561,3173,2
-1084,3219,2
-3306,4910,2
-2283,3651,2
389,806,2
-1126,4318,2
-311,3821,2
-2032,3244,2
-347,307,2
-2949,2075,2
-3573,4222,2
-432,4323,2
-670,3070,2
-2038,4740,2
-416,3156,2
-2452,2255,2
-3351,3897,2
-720,4674,2
-2936,2292,2
-2963,-329,2
-46,4912,2
92,1263,2
41,2682,2
-3314,873,2
-4335,390,2
-1460,2706,2
-893,-441,2
-71,4748,2
279,1221,2
-2821,3620,2
-4620,736,2
-3915,1935,2
-856,4875,2
172,3364,2
90,532,2
-1576,3964,2
-3281,1488,2
-3463,3312,2
-1828,398,2
360,2428,2
-3995,2202,2
-2246,1284,2
-1656,3916,2
-1950,648,2
-644,-292,2
-4821,3450,2
-4839,4949,2
-3621,2654,2
-3123,2521,2
-1832,3990,2
-2479,38,2
-1468,2868,2
-1108,387,2
-4999,4947,2
-2446,2276,2
-2620,4709,2
-1560,225,2
-2478,3256,2
-2491,498,2
-4622,2420,2
-1417,1896,2
-4866,1802,2
-4006,4448,2
-1957,4588,2
-443,1477,2
293,-28,2
-2083,3996,2
-976,-397,2
-1718,3187,2
-3689,3535,2
-4004,3453,2
