-4500,4400,0
-4100,3000,0
-1800,2400,0
-2500,3400,0
-2000,1400,0
4500,4400,1
4100,3000,1
1800,2400,1
2500,3400,1
2000,1400,1
-4500,-4400,2
-4100,-3000,2
-1800,-2400,2
-2500,-3400,2
-2000,-1400,2
4500,-4400,3
4100,-3000,3
1800,-2400,3
2500,-3400,3
2000,-1400,3
-1249,-2230,2
-2762,-1638,2
-175,-4098,2
425,-2390,2
-1108,-2577,2
-2989,-401,2
-1840,-4718,2
356,-1728,3
-730,-1390,2
-2551,-1000,2
-427,-3843,2
469,-3518,2
-579,-3442,2
-1133,-390,2
-3896,349,2
-2723,-161,2
-3046,-950,2
-4035,-3481,2
-441,-3794,2
290,-2272,2
-249,-395,2
-372,-4166,2
-3735,-936,2
-4065,-3247,2
-3034,-1183,2
-982,-3257,2
-4595,-2945,2
-2849,118,2
-3739,-4640,2
-949,-1133,2
-2220,-4657,2
383,-2274,2
-2128,247,2
-341,-3112,2
-3480,349,2
-470,-1901,2
-3903,-4764,2
-1418,-4315,2
-427,-392,2
-4838,-2979,2
241,107,2
-2413,-2312,2
-332,-3910,2
315,-2228,2
-3222,23,2
-3769,-2664,2
-1171,-3396,2
-3316,-3134,2
345,-892,2
-644,-2861,2
-208,-3653,2
-3970,-1031,2
-3186,-4617,2
-1437,-2416,2
-4539,-2187,2
-724,-1733,2
-4918,-4904,2
-1971,-582,2
-2075,-172,2
-709,-2656,2
143,-3476,2
-4446,-4522,2
-1893,-1524,2
-2494,-282,2
-1359,-1632,2
-466,-4050,2
-218,-2219,2
-3609,-1666,2
-3654,-3017,2
-3419,-4618,2
-1341,-838,2
-3517,-3503,2
-1515,-2792,2
-4751,265,2
-1329,-1683,2
-1448,-3142,2
-1867,-1825,2
-2689,-3126,2
-4481,-1893,2
-2616,-836,2
-2215,-1839,2
-2245,-1427,2
-1060,-4891,2
-4977,-3206,2
-2642,-1846,2
-4625,-1749,2
-4073,-2719,2
-1394,-2454,2
-4866,-452,2
-1475,387,2
-2749,-3263,2
-3543,-3928,2
469,-1468,2
-4768,-1020,2
-700,-1092,2
-19,-711,2
292,-4981,2
-3368,-3310,2
-384,175,2
-4483,-43,2
-4896,332,2
-3448,-4404,2
-934,-3550,2
-1714,-804,2
-2726,-1219,2
-3562,-3430,2
-196,-1226,2
-4037,-1536,2
-3983,-65,2
-1235,-2081,2
-1756,-2094,2
-4295,-1293,2
-3332,-4492,2
-664,-4085,2
-4281,-4616,2
-2060,-4791,2
-862,-2480,2
