-4500,4400,0
-4100,3000,0
-1800,2400,0
-2500,3400,0
-2000,1400,0
4500,4400,1
4100,3000,1
1800,2400,1
2500,3400,1
2000,1400,1
-4500,-4400,2
-4100,-3000,2
-1800,-2400,2
-2500,-3400,2
-2000,-1400,2
4500,-4400,3
4100,-3000,3
1800,-2400,3
2500,-3400,3
2000,-1400,3
-1163,-1556,2
-805,-1213,2
-1268,-3528,2
-275,213,2
-4141,-2035,2
-1365,-404,2
-2350,-1351,2
-2250,-2167,2
-875,-4010,2
-1744,-874,2
-2836,-1096,2
-2752,-3597,2
-3686,62,2
-2686,-3570,2
-445,-3296,2
-103,-1351,2
-1099,-3309,2
39,-2303,2
-3251,-1881,2
-2446,-4855,2
-4712,-2917,2
-1497,-3736,2
-623,-4413,2
-3776,-1348,2
-2098,-4904,2
-561,-2679,2
-1636,-4682,2
199,-1578,2
-693,-3735,2
70,-641,2
-1112,-4107,2
-2486,-2088,2
-3976,-995,2
-429,-2751,2
-4651,-2081,2
-802,-2052,2
-4825,-3555,2
-382,-161,2
-2125,-1639,2
-1118,-4363,2
-1151,-1310,2
-1121,-3742,2
-1941,-154,2
-705,-4112,2
-4828,-1743,2
-17,-4215,2
-4230,-267,2
-4307,-4737,2
-3184,-1701,2
-3100,-547,2
-1381,-390,2
-1667,-3338,2
-1924,-1906,2
-4052,-794,2
-3627,-2656,2
-2266,-200,2
-810,-4195,2
-2685,-365,2
-800,-3577,2
-977,-4223,2
-311,56,2
-937,-2575,2
-2539,-1286,2
240,-4623,2
-1144,205,2
-4704,-797,2
-4087,100,2
-4690,438,2
-2598,-3520,2
-2736,-2196,2
-1645,-547,2
-4005,378,2
-941,-4637,2
-455,29,2
-4933,204,2
-4188,-3466,2
-1369,-3785,2
-938,-1662,2
-2601,-4036,2
-4629,-3252,2
-4647,-3279,2
-2158,367,2
-2392,-227,2
-327,-1847,2
-3224,-4582,2
-2348,-2010,2
383,-1721,2
-2332,-4188,2
436,-4483,2
-1272,-266,2
-803,-3259,2
-3549,-1486,2
144,-1610,2
-3539,-3786,2
-4395,-3806,2
-889,-3290,2
-4054,-4501,2
-1594,304,2
-3885,-98,2
-1835,-4396,2
-2842,-29,2
-905,384,2
-547,-3333,2
-2996,-4064,2
-1742,-3889,2
-1910,-202,2
75,-950,2
-3687,-1754,2
-138,-4587,2
-3345,-4780,2
-1537,-4569,2
67,-4762,2
-4309,479,2
-4617,-1730,2
-4256,-2571,2
-1493,-3000,2
-1346,-4456,2
-3934,-681,2
