-4500,4400,0
-4100,3000,0
-1800,2400,0
-2500,3400,0
-2000,1400,0
4500,4400,1
4100,3000,1
1800,2400,1
2500,3400,1
2000,1400,1
-4500,-4400,2
-4100,-3000,2
-1800,-2400,2
-2500,-3400,2
-2000,-1400,2
4500,-4400,3
4100,-3000,3
1800,-2400,3
2500,-3400,3
2000,-1400,3
-300,-892,2
-4836,-214,2
-3619,-1274,2
-4301,-3165,2
-2999,-1704,2
-26,-491,2
-1545,381,2
-2039,-1644,2
-3483,-3670,2
-4944,-335,2
-4401,-457,2
-3380,494,2
-1311,-3498,2
-3144,-1381,2
-795,-2280,2
-1834,-3350,2
-2208,-2726,2
-2827,-3801,2
-196,-3072,2
-4870,-1996,2
-2538,-2370,2
-4829,-2273,2
-4990,-239,2
-1060,-3485,2
-4290,-2402,2
-2725,-3027,2
-743,-4729,2
-2099,-4089,2
53,-27,2
-2767,-4255,2
-745,-3446,2
-2525,-1661,2
-1647,-2093,2
-1405,-1028,2
-1003,-4256,2
34,-4424,2
-3425,445,2
-1280,-4318,2
-534,-2116,2
-2043,-2205,2
-255,-15,2
-352,-139,2
378,-4184,2
-985,-4946,2
-35,-1525,2
-3674,-4071,2
-4528,-4171,2
-4904,489,2
-4550,-1709,2
-3017,-1953,2
-2891,-3956,2
-3066,-2889,2
-4556,464,2
-1730,-164,2
-3110,-2972,2
-2016,-1991,2
-1805,-2482,2
-2372,-1319,2
-2070,-2326,2
-2790,-1108,2
-126,-486,2
-4259,-2678,2
-4724,-1469,2
-3279,-2008,2
-4065,-4589,2
-3182,-1862,2
-4669,332,2
306,-4265,2
-2450,-3266,2
-2643,-4571,2
-1304,-1287,2
-4610,-3471,2
-3505,-4737,2
-2522,-4429,2
-3749,-2995,2
-82,-4732,2
-4790,-3357,2
-3823,-4542,2
-2505,-4755,2
-4565,-4958,2
-740,-269,2
-1052,-1591,2
-1051,476,2
121,-2618,2
-3560,-2712,2
63,-150,2
-590,-2362,2
-4839,-1278,2
-1659,29,2
-4375,-3166,2
-3821,17,2
-1943,-2885,2
-1761,-157,2
-4100,-1892,2
-1178,-1335,2
-276,-1588,2
340,-547,2
-4020,394,2
-728,-2241,2
-203,-4215,2
-504,-4521,2
-1407,-3238,2
-2102,23,2
-301,-4386,2
-1361,-828,2
-722,-2662,2
-3405,306,2
423,-4569,2
-103,-2052,2
-3237,-2672,2
-1752,-3750,2
-4024,-1961,2
-1402,-687,2
-4371,-1704,2
-3408,389,2
-432,-2091,2
-4283,28,2
