-4500,4400,0
-4100,3000,0
-1800,2400,0
-2500,3400,0
-2000,1400,0
4500,4400,1
4100,3000,1
1800,2400,1
2500,3400,1
2000,1400,1
-4500,-4400,2
-4100,-3000,2
-1800,-2400,2
-2500,-3400,2
-2000,-1400,2
4500,-4400,3
4100,-3000,3
1800,-2400,3
2500,-3400,3
2000,-1400,3
-1288,196,0
-424,-4753,2
-4471,-2947,2
-118,-1984,2
-1,-2611,2
-94,348,0
-2487,-1300,2
-1493,-455,2
-1590,-1603,2
-836,-3121,2
-4559,-2854,2
-4220,373,0
-524,-3837,2
-445,-170,0
-1618,-1350,2
-3917,-3225,2
-1262,-530,0
-2403,-3386,2
-1267,-297,0
-1188,-4846,2
-3180,-1487,2
488,-4115,2
-4907,-107,2
-4443,-313,2
-3536,-2919,2
-3495,-3482,2
-445,-210,0
-3768,192,2
-3571,-898,2
-4377,-576,2
-4001,-2887,2
-2803,-4696,2
-4792,-4899,2
-2144,-3456,2
-3211,-2740,2
-2189,14,0
-4182,-499,2
118,-2291,2
351,-4647,2
-2574,-19,2
-1196,-2551,2
-1670,-490,0
-3278,-1240,2
-2760,-2274,2
-4740,382,2
-2034,-375,0
-3262,-2518,2
-1291,-3109,2
-474,-3371,2
-4938,-559,2
-2527,-2368,2
-2503,-2964,2
-2443,-4194,2
-2687,-2358,2
-3785,-2986,2
-1535,-691,0
232,-402,0
-1326,-1222,2
-193,-3811,2
379,-4552,2
-2305,-1726,2
-840,-553,0
-3077,-4124,2
-1501,-3532,2
-2232,-1036,2
111,-603,0
-3174,-91,2
-1667,-1054,2
33,-629,0
-2907,-4241,2
-3497,-4247,2
-1181,-4363,2
-2907,-3601,2
-2916,-3645,2
-3012,-2637,2
-4001,-2509,2
-2539,148,2
-1531,-2934,2
-2600,-1150,2
-1599,-2226,2
-4322,-2536,2
-2597,-3071,2
-2667,-1628,2
352,-3797,2
-216,242,0
-990,-974,0
-3568,-1113,2
-2690,-2891,2
-1651,-2510,2
-3865,-3567,2
-3690,-3478,2
-2073,-4271,2
155,-3505,2
-4266,-2713,2
-1100,-348,0
-322,-2545,2
-2645,-2847,2
-2443,-1194,2
-4432,-3088,2
-4968,355,2
212,-193,0
-3968,-245,2
-3732,-3498,2
-4521,-3671,2
-627,-4422,2
-650,-606,0
207,-3486,2
-808,-4418,2
-4810,-2812,2
-604,-2230,2
-4408,58,2
-2862,-2985,2
-885,-3870,2
265,-1744,2
-4636,-3881,2
58,234,0
-211,-3598,2
-300,-4253,2
