-4500,4400,0
-4100,3000,0
-1800,2400,0
-2500,3400,0
-2000,1400,0
4500,4400,1
4100,3000,1
1800,2400,1
2500,3400,1
2000,1400,1
-4500,-4400,2
-4100,-3000,2
-1800,-2400,2
-2500,-3400,2
-2000,-1400,2
4500,-4400,3
4100,-3000,3
1800,-2400,3
2500,-3400,3
2000,-1400,3
-354,-4389,2
3013,-4929,3
3547,218,1
-1779,2541,0
3171,4034,1
1009,4971,1
-2538,3927,0
-719,3611,0
2657,1530,1
409,4880,1
-1405,-2940,2
2756,-4283,3
3400,-4278,3
-2553,-4237,2
3186,3659,1
-222,3777,0
-3236,-4807,2
-1044,-1684,2
1921,-2777,3
-207,-3156,2
-549,-3018,2
-3325,3915,0
-3800,2623,0
4040,-4519,3
-2602,2880,0
-4591,4881,0
-2778,3988,0
4757,-1887,3
-2424,-672,2
-1963,220,0
1031,3811,1
52,-2528,3
3006,1925,1
-2174,4148,0
-4726,-3725,2
-4788,2791,0
-1374,4739,0
-815,-3578,2
-2631,2141,0
3637,1307,1
1395,-578,3
802,735,1
-564,-3316,2
-4913,-324,2
4957,765,1
4075,52,1
4678,-3846,3
4305,-1378,3
1168,4379,1
4667,-583,3
374,-683,3
3392,-742,3
3178,-4962,3
1611,-4826,3
-494,-3229,2
-2797,-1379,2
-246,2442,0
-2104,2859,0
-1069,2192,0
-690,-2963,2
-3546,-3751,2
3960,-2090,3
-2826,-1071,2
176,2022,1
-2177,618,0
-4338,-4489,2
4273,3085,1
-3207,1988,0
963,-1456,3
-1927,867,0
657,-4684,3
2603,4009,1
-4965,-411,2
-2994,600,0
-3343,-4992,2
4808,1028,1
4718,4960,1
769,4097,1
-3020,4757,0
-4655,2452,0
433,2301,1
-863,3662,0
36,-3134,3
576,56,1
-1001,41,0
-693,-1375,2
2886,-2393,3
1278,2734,1
-3060,2622,0
133,3858,1
682,1542,1
1049,2880,1
2798,-191,3
-4276,-4180,2
-4990,-3578,2
-3224,-3412,2
1347,3308,1
272,-3573,3
2944,-932,3
3439,4002,1
851,2488,1
-4441,1991,0
3762,-1076,3
1390,4336,1
324,-96,3
767,4277,1
1044,-4901,3
-3429,-3593,2
972,1323,1
4201,160,1
3121,366,1
1380,-3439,3
3741,-4823,3
2251,-17,3
-3197,4806,0
-2726,-3417,2
-357,-1639,2
-972,4321,0
-741,-2664,2
-4418,-2275,2
412,-2445,3
4249,-239,3
2407,3839,1
-1677,2703,0
-362,-4805,2
-418,1533,0
3160,1941,1
-4165,-794,2
