-4500,4400,0
-4100,3000,0
-1800,2400,0
-2500,3400,0
-2000,1400,0
4500,4400,1
4100,3000,1
1800,2400,1
2500,3400,1
2000,1400,1
-4500,-4400,2
-4100,-3000,2
-1800,-2400,2
-2500,-3400,2
-2000,-1400,2
4500,-4400,3
4100,-3000,3
1800,-2400,3
2500,-3400,3
2000,-1400,3
2585,1116,1
-624,-2731,2
-1951,-4895,2
543,3237,1
2597,4907,1
-3676,472,0
4081,-4330,3
1209,-2225,3
2405,1923,1
-2426,-2241,2
-1101,-4159,2
-3183,-2831,2
3294,4673,1
-3963,1285,0
-3335,-230,2
-1642,-1326,2
1910,-3563,3
-630,-1562,2
1496,-394,3
597,-4293,3
-1732,-4914,2
1736,-4103,3
1206,3056,1
-2721,-4616,2
-1122,1958,0
-3165,4778,0
-4937,-3014,2
4481,-1762,3
-1674,410,0
-4865,-3632,2
-2818,3843,0
-4714,3205,0
-3611,4387,0
3138,3807,1
-1754,1883,0
-3873,1523,0
-1852,-3470,2
4499,-2619,3
-2173,4976,0
-4325,-4113,2
-577,4094,0
4934,-2554,3
-604,4425,0
-4440,-3013,2
1592,-1121,3
-2351,3272,0
-4295,995,0
3553,4670,1
4260,-3579,3
688,-3199,3
4570,989,1
2394,-1559,3
1589,-1744,3
4411,-4700,3
1208,4957,1
385,-4990,3
2103,-3170,3
-1504,-1368,2
2274,-583,3
320,-3545,3
32,-333,3
-3312,3478,0
-4097,-4584,2
1248,4182,1
2022,3148,1
670,-933,3
4273,-3915,3
1963,-1217,3
-3431,1568,0
3353,1110,1
4182,1051,1
-2721,-244,2
-2198,-758,2
-4519,-4173,2
-2170,-692,2
-2310,-3030,2
4937,-2570,3
-4806,-4201,2
-4003,2379,0
-1583,1371,0
-180,-4758,2
808,-331,3
-2696,2879,0
4206,-450,3
-2751,-3582,2
4108,-151,3
-3068,-3926,2
1880,2395,1
-2665,4206,0
1275,4636,1
-2230,-509,2
4785,4969,1
3100,715,1
-3375,-4207,2
-465,3664,0
-2898,-2161,2
-3620,-2343,2
-1357,-4787,2
-1676,-2119,2
2760,2482,1
4691,4162,1
3937,1361,1
-3637,-2165,2
3988,2898,1
4714,-701,3
3772,-3910,3
-4529,4519,0
4588,2139,1
3918,58,1
3576,3634,1
3800,-3926,3
4402,3882,1
-80,-3947,2
-1326,-2748,2
-3310,-3368,2
3055,2430,1
-4010,3031,0
-4133,4878,0
-4522,1113,0
-1009,2514,0
-1214,1082,0
4390,3125,1
-1017,-4411,2
4780,-3614,3
