-4500,4400,0
-4100,3000,0
-1800,2400,0
-2500,3400,0
-2000,1400,0
4500,4400,1
4100,3000,1
1800,2400,1
2500,3400,1
2000,1400,1
-4500,-4400,2
-4100,-3000,2
-1800,-2400,2
-2500,-3400,2
-2000,-1400,2
4500,-4400,3
4100,-3000,3
1800,-2400,3
2500,-3400,3
2000,-1400,3
1899,2029,1
-3336,-3915,2
1003,2591,1
1142,-4285,3
4962,-2214,3
4676,645,1
374,-627,3
398,43,1
2750,4549,1
1565,-1342,3
-3618,3651,0
3003,-2693,3
2153,3631,1
-963,-4809,2
1232,1134,1
3788,3265,1
-4598,-2608,2
2791,-3322,3
-901,-3125,2
-2901,2491,0
-3579,-3080,2
1463,-196,3
-2005,831,0
2430,1860,1
3001,-290,3
-677,-2070,2
2102,-673,3
-2315,1108,0
-3713,-1081,2
3568,4300,1
-936,-16,2
-4529,-2595,2
2007,-1080,3
964,-3907,3
-4506,3607,0
4284,689,1
4591,-4397,3
-1381,1191,0
-2612,2236,0
-3941,-2356,2
4807,4596,1
-4237,3895,0
2259,-4897,3
-2619,1154,0
-2698,3494,0
4616,-680,3
-1785,-4463,2
582,-868,3
-4553,-3593,2
2569,3955,1
-1587,-367,2
-717,-2811,2
1853,-1968,3
-4662,3687,0
-84,-1070,2
1182,-4313,3
-3458,3595,0
4033,-3726,3
3771,2257,1
1305,-327,3
-4889,1699,0
-740,1705,0
2738,2211,1
186,-1959,3
-1466,1606,0
4280,-3238,3
4597,308,1
-400,-2230,2
-4642,4467,0
-1029,-1542,2
79,-3876,3
-2113,4713,0
-3059,1013,0
-4222,1965,0
2508,-4098,3
3290,1583,1
2757,-1246,3
-1715,-1321,2
4480,789,1
-556,-3252,2
-2478,4145,0
4551,-739,3
621,-3330,3
-4250,-4090,2
3302,1301,1
374,-865,3
1092,-453,3
2156,-2960,3
1838,2055,1
2264,4591,1
2330,-1152,3
-2033,4486,0
926,3703,1
-2812,2504,0
-677,-899,2
-494,-1244,2
1659,-3090,3
-3753,743,0
2967,4736,1
0,-622,2
4273,-2414,3
3677,-136,3
-4960,-4382,2
-4922,-964,2
3291,489,1
-686,-2964,2
-2662,3079,0
-4299,-254,2
-4460,-3898,2
3949,1843,1
-1152,1803,0
-4067,-2125,2
-2197,-2352,2
1109,1879,1
4778,-1547,3
-2991,-2208,2
-185,2052,0
-4054,3221,0
3821,2325,1
3299,-4411,3
2492,3382,1
-812,-2669,2
-4823,-416,2
3075,-4948,3
4530,-2025,3
3639,-4742,3
