-4500,4400,0
-4100,3000,0
-1800,2400,0
-2500,3400,0
-2000,1400,0
4500,4400,1
4100,3000,1
1800,2400,1
2500,3400,1
2000,1400,1
-4500,-4400,2
-4100,-3000,2
-1800,-2400,2
-2500,-3400,2
-2000,-1400,2
4500,-4400,3
4100,-3000,3
1800,-2400,3
2500,-3400,3
2000,-1400,3
3980,-3753,3
666,4806,1
4924,-272,3
-3579,3361,0
633,1437,1
1807,-4695,3
-4471,-3301,2
2286,-1317,3
727,-3599,3
3157,395,1
4957,3884,1
1875,-1734,3
2327,-2208,3
-1405,2109,0
1685,4217,1
3577,-1783,3
3906,1921,1
-112,-441,2
3386,-1398,3
1729,2741,1
3449,-2646,3
31,-97,3
4618,2723,1
1509,-3375,3
1016,-2721,3
-674,-2543,2
581,-3866,3
4045,1518,1
-2325,1800,0
1979,2644,1
-392,-2450,2
259,-1638,3
-440,-4751,2
-4642,1529,0
1788,3987,1
-2774,2150,0
-2530,-246,2
-4845,-4209,2
-4354,43,0
-3026,-4879,2
3491,-4042,3
-4369,3434,0
-4864,-2521,2
-2144,2358,0
1055,-1222,3
-3923,-4547,2
-1843,-788,2
3189,-4635,3
-2922,-1806,2
-3153,-2290,2
-4449,1198,0
-1341,-1695,2
-1669,3720,0
-1009,462,0
-1282,-4983,2
-3112,4387,0
-866,158,0
-1211,1795,0
-4092,277,0
1751,-178,3
4431,-2325,3
-280,1676,0
-3097,2124,0
-4138,1198,0
1729,3191,1
-4557,323,0
1379,-2758,3
-2536,-2209,2
642,2714,1
1615,3414,1
-3589,323,0
-1750,2779,0
-4271,2257,0
-1361,4643,0
-1166,2301,0
-2155,3397,0
567,-2261,3
-2119,-4487,2
2467,-4133,3
3990,2597,1
112,-4110,3
-3261,-54,2
-1194,247,0
-1413,-3082,2
-1875,4868,0
-2303,-1693,2
-3245,-897,2
208,917,1
-4856,-2551,2
1059,-1907,3
-1251,2091,0
-1395,-904,2
-876,3874,0
506,236,1
1416,2562,1
-107,-1567,2
-3135,-2341,2
4601,4217,1
-3808,-795,2
-3806,-3307,2
-1358,-1654,2
-2898,-4332,2
-489,1012,0
222,-3893,3
-305,-3257,2
550,1909,1
987,-2979,3
1009,-274,3
-2971,3806,0
675,-2840,3
3643,-2134,3
3349,-4744,3
2233,-1171,3
187,-1525,3
2145,-1570,3
-1523,1562,0
2293,1180,1
3727,3415,1
-4019,-1700,2
-992,2438,0
843,198,1
3312,-143,3
3701,4119,1
-1447,-835,2
3255,-1199,3
-1243,-1564,2
