-4500,-4400,0
-4100,-3000,0
-1800,-2400,0
-2500,-3400,0
-2000,-1400,0
4500,-4400,1
4100,-3000,1
1800,-2400,1
2500,-3400,1
2000,-1400,1
-4500,4400,2
-4100,3000,2
-1800,2400,2
-2500,3400,2
-2000,1400,2
4500,4400,3
4100,3000,3
1800,2400,3
2500,3400,3
2000,1400,3
-3666,1385,2
-3920,2687,2
-3804,3176,2
15,-154,1
301,1054,1
-4507,1501,2
-4679,4102,2
-1128,4898,2
-2539,3504,2
-1223,-65,1
-4495,1626,2
-4507,3969,2
-4343,608,2
-912,1745,2
349,4852,2
-3539,2248,2
-3990,4308,2
-1858,4885,2
21,3095,2
-1233,815,1
-631,4705,2
-401,1937,2
-4963,2906,2
-3539,2224,2
-2692,2461,2
-1013,839,1
-3477,1082,2
-3414,2576,2
-270,195,1
-3286,2849,2
-443,-216,1
-1798,2463,2
-4099,1381,2
-4656,3801,2
-2294,4452,2
-2425,2633,2
-3054,96,2
-3326,2646,2
-1651,4500,2
-1218,321,1
-4385,2734,2
5,4586,2
-3381,2350,2
-4085,1028,2
-165,4553,2
-2730,2138,2
-2599,2940,2
-560,4364,2
-1479,3703,2
108,346,1
-1101,3901,2
-3149,2815,2
-2282,441,2
-4242,2227,2
-1119,3514,2
-2746,4540,2
-571,4416,2
-3294,4905,2
-1386,-17,1
-4685,2409,2
-183,1475,2
-4005,1659,2
-233,2338,2
-364,4010,2
-2344,1361,2
-998,2041,2
-4354,672,2
-1346,421,1
-3372,902,2
-3488,2306,2
-4693,781,2
-97,437,1
-1797,2320,2
-2296,1780,2
-4377,2137,2
-1583,3129,2
-1689,2141,2
-2745,169,2
-3334,-271,2
-1708,469,1
-3580,1599,2
-1063,2687,2
-1492,3988,2
-2946,2176,2
-1883,2311,2
-3445,365,2
-3811,2423,2
-2655,3289,2
-154,2188,2
-2791,2563,2
-2470,264,2
-1206,800,1
-4775,1560,2
51,154,1
-599,1472,2
-3564,1999,2
-3539,2179,2
96,-492,1
-1634,1695,2
-2657,372,2
-1657,490,1
-3306,-359,2
-3577,4897,2
-2385,2702,2
42,3465,2
-2198,3992,2
-4581,3357,2
-4574,4207,2
-4446,669,2
13,1066,1
-2097,-385,2
-720,1895,2
-3611,-53,2
-4615,1879,2
-3973,3238,2
-3152,4846,2
-2699,793,2
-3476,3059,2
185,2981,2
-978,673,1
-2553,1388,2
-1331,4179,2
-2746,4571,2
151,2962,2
-4291,4795,2
-123,1971,2
-3740,87,2
-4471,-382,2
