-4500,-4400,0
-4100,-3000,0
-1800,-2400,0
-2500,-3400,0
-2000,-1400,0
4500,-4400,1
4100,-3000,1
1800,-2400,1
2500,-3400,1
2000,-1400,1
-4500,4400,2
-4100,3000,2
-1800,2400,2
-2500,3400,2
-2000,1400,2
4500,4400,3
4100,3000,3
1800,2400,3
2500,3400,3
2000,1400,3
-875,2444,2
-3585,4436,2
-4769,4422,2
-4990,4872,2
-402,1190,2
-906,555,2
-4290,460,2
-3955,2761,2
-4081,2195,2
-3873,1646,2
-3456,721,2
-546,4550,2
-3921,3084,2
-4108,1091,2
-3442,-49,2
-3976,993,2
-4105,2397,2
-500,3683,2
-4564,4537,2
-1749,2776,2
-364,4124,2
-2690,4893,2
-3087,4491,2
-3219,1133,2
-4625,1783,2
-2637,4594,2
-3319,3389,2
-2294,229,2
-2811,855,2
-853,537,2
-2888,1972,2
-330,3771,2
-759,411,2
-4154,1855,2
-1799,1572,2
-4400,610,2
-2513,4344,2
-3469,2202,2
55,2932,2
-1918,3329,2
-4370,3680,2
-1567,4401,2
-4250,4098,2
-507,2440,2
-2781,4213,2
-3939,-407,2
286,2891,2
-1913,2479,2
440,3417,2
-2234,2784,2
-1169,2990,2
-713,4108,2
-3023,2444,2
-3846,1531,2
-1142,4076,2
-2471,4036,2
-3152,57,2
-4321,4468,2
-805,4780,2
-4909,4694,2
-3894,2121,2
-892,4802,2
-616,1604,2
-3681,3712,2
-4113,1449,2
-4357,1643,2
-3746,3341,2
-1893,2879,2
-2263,829,2
-108,3602,2
-2114,729,2
-3744,3155,2
-4832,4488,2
-116,-242,2
-1773,3588,2
-1176,3092,2
203,1389,2
-1688,795,2
-2324,4720,2
-1864,1845,2
-3252,-203,2
-338,4993,2
-2576,3824,2
346,-255,2
449,439,2
-189,4627,2
-1431,4161,2
73,3475,2
-964,1743,2
-4158,2683,2
-431,4579,2
-1361,1789,2
-2817,444,2
-2649,4317,2
-4688,1924,2
-3788,-236,2
-742,667,2
-937,4118,2
344,588,2
-34,2584,2
-3491,1461,2
-4986,2192,2
-909,263,2
-3193,2372,2
-1338,-404,2
-638,-288,2
-1458,777,2
-2170,2843,2
-3638,141,2
-4239,4813,2
-488,389,2
-3860,3755,2
-2587,455,2
-453,2120,2
225,4026,2
354,4601,2
-1473,4495,2
-4268,1173,2
-1937,2756,2
-918,2988,2
-1000,3143,2
-3607,3736,2
-2263,3524,2
-768,3827,2
-2010,2822,2
-2607,1350,2
-2268,4186,2
-1936,4740,2
198,4237,2
