-4500,-4400,0
-4100,-3000,0
-1800,-2400,0
-2500,-3400,0
-2000,-1400,0
4500,-4400,1
4100,-3000,1
1800,-2400,1
2500,-3400,1
2000,-1400,1
-4500,4400,2
-4100,3000,2
-1800,2400,2
-2500,3400,2
-2000,1400,2
4500,4400,3
4100,3000,3
1800,2400,3
2500,3400,3
2000,1400,3
-3262,1106,0
-1652,1245,0
-1347,-106,0
-2180,-259,0
-3507,2987,0
-2640,1201,0
-2575,3334,0
-924,-227,0
-4661,-295,0
300,642,0
-2263,2616,0
-4673,4950,0
-2837,2307,0
-4430,1709,0
-3047,946,0
-1007,262,0
-3708,2958,0
-1116,4936,0
-1093,57,0
-3031,4611,0
-3594,-439,0
-4461,2330,0
392,4879,0
-2249,-129,0
-922,3084,0
-3614,611,0
-3630,1981,0
5,630,0
-371,4505,0
-269,2917,0
-1827,4385,0
-346,360,0
-3121,2941,0
-46,1544,0
-335,832,0
441,1018,0
-850,371,0
-1642,777,0
-3981,776,0
-2498,2760,0
-598,4353,0
-1074,678,0
-106,2445,0
-303,-466,0
-462,4852,0
-2620,1115,0
-3570,125,0
-4638,484,0
-617,861,0
-3225,2347,0
-2125,2060,0
-2420,2680,0
-226,1795,0
296,3399,0
-4578,-235,0
-1233,1734,0
-666,3314,0
-481,3206,0
-2870,4802,0
-3383,3677,0
-2863,1068,0
-4942,3560,0
-4098,735,0
-2613,570,0
-4148,1099,0
-627,4716,0
-4080,1826,0
-4660,3250,0
-1912,3676,0
-2613,399,0
-1930,1996,0
445,4297,0
-3912,3172,0
-2156,1466,0
-2880,3091,0
-3708,3568,0
-3331,3732,0
-2628,2782,0
250,4366,0
-1736,2156,0
-3850,1381,0
-1716,2457,0
-819,3123,0
-234,1262,0
-2915,4842,0
-4863,2211,0
-3484,2865,0
-4755,4033,0
-2802,95,0
-4182,3151,0
326,1013,0
-243,378,0
-734,-499,0
-3418,-444,0
-2889,3604,0
-229,175,0
-4385,1129,0
-1284,-61,0
-1486,1583,0
-4015,1984,0
-4781,-329,0
-378,1650,0
-1928,2515,0
-4066,886,0
-1337,-14,0
-4462,1637,0
-1724,-361,0
-412,963,0
-4167,1219,0
-3375,2570,0
-472,89,0
-344,1499,0
-351,2080,0
-3360,2579,0
-3965,1310,0
-460,2531,0
-3221,2909,0
-3219,4229,0
56,2520,0
251,3242,0
-3634,2662,0
-3932,161,0
-4904,2662,0
337,4386,0
-2242,881,0
-3105,4983,0
-1887,4209,0
-705,3894,0
-2428,3012,0
-569,1213,0
