-4500,-4400,0
-4100,-3000,0
-1800,-2400,0
-2500,-3400,0
-2000,-1400,0
4500,-4400,1
4100,-3000,1
1800,-2400,1
2500,-3400,1
2000,-1400,1
-4500,4400,2
-4100,3000,2
-1800,2400,2
-2500,3400,2
-2000,1400,2
4500,4400,3
4100,3000,3
1800,2400,3
2500,3400,3
2000,1400,3
-3405,-83,0
-946,4637,2
-2880,3454,2
-4841,-133,0
-2409,2125,2
12,2528,3
-1953,2609,2
-858,9,2
-2879,2179,2
-3526,3727,2
-3204,2328,2
-714,1434,2
-3731,-447,0
-3631,1819,2
-997,4627,2
-414,2529,3
-4091,211,0
-3912,1114,2
-778,2907,3
-1362,3951,2
-3600,1978,2
-3310,1569,2
-4033,3907,2
-401,4469,2
-825,3728,2
-130,1637,2
-1882,354,2
-703,726,2
-3250,1267,2
-3425,1201,2
-3178,4436,2
318,3801,2
-746,3261,3
-624,2936,3
-1696,3505,2
-1846,4831,2
-2037,3286,2
-1328,173,2
-4435,-41,0
-3104,849,2
-624,3998,2
17,1763,2
-2102,3403,2
-2516,491,2
-1826,1218,2
-2358,1809,2
-1852,3307,2
6,-230,2
-4628,1231,2
-897,4108,2
-2109,3337,2
-198,3485,3
-1429,2988,2
-3444,256,0
-1260,4664,2
-772,2326,3
-630,971,2
-980,-348,2
-3050,3080,2
-894,2459,3
-363,-295,2
287,3018,3
-374,2823,3
-853,4212,2
-677,396,2
-1802,-104,2
-4625,1893,2
-1701,2133,2
-607,1579,2
-1145,4059,2
-2052,4042,2
-3316,803,2
-2234,4680,2
-315,4546,2
-1085,180,2
-2609,2382,2
-386,2163,3
-1902,2774,2
-4059,2780,2
-3815,2644,2
-2347,4705,2
-3942,-35,0
-2241,4491,2
-3694,1076,2
-1840,2081,2
112,4216,2
245,3461,2
-848,1262,2
-3286,964,2
-2055,3690,2
-2836,2774,2
-3693,3240,2
-1185,-419,2
-3690,2440,2
-213,2562,3
-4740,2482,2
-1234,-277,2
-93,293,2
-4856,2531,2
-1498,3864,2
-4663,260,0
-4802,3512,2
-2976,-47,0
-4063,2834,2
-1448,3856,2
-4331,2628,2
-357,646,2
-115,452,2
-539,1981,3
-4932,4058,2
-3323,2926,2
-2529,1986,2
-1960,2162,2
428,701,2
171,2661,3
-2411,-353,0
-2200,-142,0
-3905,852,2
-636,3753,2
-3142,1152,2
-1765,4804,2
-3953,3823,2
-876,3587,2
-2363,3389,2
-2353,-461,0
-4230,4156,2
387,-419,2
-1222,-130,2
-4220,4674,2
